date,site,lst,baseline_mean,baseline_std
2011-06-01,Hula_Valley_Wetland,36.35,38.404545454545456,1.3516609311241017
2011-07-01,Hula_Valley_Wetland,38.27,39.16818181818182,0.6686077801195289
2011-08-01,Hula_Valley_Wetland,37.83,38.79727272727273,0.6471489922589837
2011-09-01,Hula_Valley_Wetland,34.68,36.52272727272728,0.8020734493684593
2011-10-01,Hula_Valley_Wetland,30.42,32.10181818181818,0.9939700013764812
2011-11-01,Hula_Valley_Wetland,20.51,24.785454545454545,2.030124940176657
2011-12-01,Hula_Valley_Wetland,18.33,18.533636363636365,1.210522802158413
2012-01-01,Hula_Valley_Wetland,14.89,16.52909090909091,0.860156433975292
2012-02-01,Hula_Valley_Wetland,16.81,19.2475,2.444370619867766
2012-03-01,Hula_Valley_Wetland,20.49,24.402500000000003,2.1248577492494545
2012-04-01,Hula_Valley_Wetland,30.81,28.2225,2.777622020885688
2012-05-01,Hula_Valley_Wetland,35.23,34.665,1.911688924865797
2012-06-01,Hula_Valley_Wetland,38.34,38.23333333333334,1.418682700980246
2012-07-01,Hula_Valley_Wetland,39.25,39.09333333333333,0.6882036344166184
2012-08-01,Hula_Valley_Wetland,39.03,38.71666666666666,0.6772717103917524
2012-09-01,Hula_Valley_Wetland,36.62,36.36916666666667,0.9315623078105584
2012-10-01,Hula_Valley_Wetland,31.26,31.96166666666667,1.0648331780000542
2012-11-01,Hula_Valley_Wetland,24.62,24.429166666666664,2.2956538317332416
2012-12-01,Hula_Valley_Wetland,16.99,18.516666666666666,1.1556842391440934
2013-01-01,Hula_Valley_Wetland,16.61,16.392500000000002,0.9468332386530278
2013-02-01,Hula_Valley_Wetland,21.12,19.06,2.435993979193435
2013-03-01,Hula_Valley_Wetland,24.98,24.101538461538464,2.30570613245287
2013-04-01,Hula_Valley_Wetland,31.49,28.421538461538464,2.754498884110158
2013-05-01,Hula_Valley_Wetland,35.57,34.708461538461535,1.8369986670011773
2013-06-01,Hula_Valley_Wetland,37.07,38.24153846153847,1.35860741296524
2013-07-01,Hula_Valley_Wetland,37.86,39.105384615384615,0.6603359673254137
2013-08-01,Hula_Valley_Wetland,38.52,38.74076923076923,0.6542357059763393
2013-09-01,Hula_Valley_Wetland,35.86,36.38846153846154,0.8946120775122417
2013-10-01,Hula_Valley_Wetland,31.75,31.907692307692308,1.0379077820801623
2013-11-01,Hula_Valley_Wetland,25.05,24.443846153846152,2.1985583854787607
2013-12-01,Hula_Valley_Wetland,15.66,18.39923076923077,1.1847324700712083
2014-01-01,Hula_Valley_Wetland,18.05,16.409230769230774,0.9085286781243388
2014-02-01,Hula_Valley_Wetland,21.4,19.20714285714286,2.404311603289866
2014-03-01,Hula_Valley_Wetland,24.95,24.16428571428572,2.227657321685081
2014-04-01,Hula_Valley_Wetland,32.13,28.64071428571429,2.7705885636468994
2014-05-01,Hula_Valley_Wetland,34.63,34.77,1.7798876369029593
2014-06-01,Hula_Valley_Wetland,38.76,38.157857142857154,1.342335384959469
2014-07-01,Hula_Valley_Wetland,39.03,39.01642857142857,0.7164399931161465
2014-08-01,Hula_Valley_Wetland,38.51,38.725,0.6313325345891572
2014-09-01,Hula_Valley_Wetland,35.02,36.35071428571429,0.8710423842528187
2014-10-01,Hula_Valley_Wetland,32.48,31.89642857142857,0.9980797497260352
2014-11-01,Hula_Valley_Wetland,20.82,24.487142857142857,2.1185097395300114
2014-12-01,Hula_Valley_Wetland,18.03,18.20357142857143,1.3533582568664413
2015-01-01,Hula_Valley_Wetland,16.64,16.526428571428575,0.9768442686911384
2015-02-01,Hula_Valley_Wetland,18.03,19.35333333333333,2.3850326941953965
2015-03-01,Hula_Valley_Wetland,25.01,24.216666666666672,2.1561893193670127
2015-04-01,Hula_Valley_Wetland,28.72,28.87333333333333,2.817718597595952
2015-05-01,Hula_Valley_Wetland,35.02,34.760666666666665,1.7155235213721065
2015-06-01,Hula_Valley_Wetland,35.02,38.19800000000001,1.3028167286964918
2015-07-01,Hula_Valley_Wetland,38.45,39.01733333333333,0.6903877447458335
2015-08-01,Hula_Valley_Wetland,38.79,38.71066666666666,0.6108947380297044
2015-09-01,Hula_Valley_Wetland,36.46,36.26200000000001,0.9069588114761798
2015-10-01,Hula_Valley_Wetland,30.99,31.935333333333336,0.973505203351466
2015-11-01,Hula_Valley_Wetland,23.41,24.242666666666665,2.2503411381599987
2015-12-01,Hula_Valley_Wetland,17.52,18.192,1.3048984634828875
2016-01-01,Hula_Valley_Wetland,16.44,16.534000000000002,0.9417673355376656
2016-02-01,Hula_Valley_Wetland,23.05,19.270625,2.327789992675456
2016-03-01,Hula_Valley_Wetland,23.76,24.26625,2.092497311826231
2016-04-01,Hula_Valley_Wetland,32.14,28.86375,2.722444673450684
2016-05-01,Hula_Valley_Wetland,34.62,34.776875000000004,1.658620787481776
2016-06-01,Hula_Valley_Wetland,39.38,37.999375,1.4884240827129878
2016-07-01,Hula_Valley_Wetland,40.1,38.981875,0.6818916702820178
2016-08-01,Hula_Valley_Wetland,38.38,38.715625,0.5905135476854025
2016-09-01,Hula_Valley_Wetland,36.45,36.274375,0.8776025581093069
2016-10-01,Hula_Valley_Wetland,33.3,31.87625,0.9697344997472238
2016-11-01,Hula_Valley_Wetland,24.44,24.190625,2.183979452742173
2016-12-01,Hula_Valley_Wetland,16.1,18.15,1.2717966294446088
2017-01-01,Hula_Valley_Wetland,16.39,16.528125,0.9101371233684148
2017-02-01,Hula_Valley_Wetland,19.15,19.492941176470588,2.4331378010346083
2017-03-01,Hula_Valley_Wetland,25.05,24.23647058823529,2.029768894407904
2017-04-01,Hula_Valley_Wetland,30.41,29.05647058823529,2.753157144934862
2017-05-01,Hula_Valley_Wetland,36.85,34.767647058823535,1.606403317242298
2017-06-01,Hula_Valley_Wetland,38.29,38.08058823529412,1.4795500607796075
2017-07-01,Hula_Valley_Wetland,39.84,39.047647058823536,0.7137622977203678
2017-08-01,Hula_Valley_Wetland,39.55,38.695882352941176,0.5775276922313922
2017-09-01,Hula_Valley_Wetland,36.64,36.28470588235295,0.8508019573251079
2017-10-01,Hula_Valley_Wetland,32.1,31.96,1.0004249097258615
2017-11-01,Hula_Valley_Wetland,25.52,24.20529411764706,2.1154937888323464
2017-12-01,Hula_Valley_Wetland,20.71,18.029411764705884,1.327998826186583
2018-01-01,Hula_Valley_Wetland,17.01,16.52,0.8818730067305609
2018-02-01,Hula_Valley_Wetland,20.07,19.473888888888887,2.36187397902819
2018-03-01,Hula_Valley_Wetland,25.78,24.281666666666663,1.978479065283408
2018-04-01,Hula_Valley_Wetland,30.26,29.131666666666668,2.6899404104486604
2018-05-01,Hula_Valley_Wetland,35.42,34.88333333333334,1.6339018618379892
2018-06-01,Hula_Valley_Wetland,38.39,38.09222222222222,1.4362228057346875
2018-07-01,Hula_Valley_Wetland,39.41,39.09166666666667,0.7171942882223924
2018-08-01,Hula_Valley_Wetland,38.93,38.74333333333333,0.595354565635915
2018-09-01,Hula_Valley_Wetland,37.79,36.30444444444444,0.829636505962788
2018-10-01,Hula_Valley_Wetland,30.26,31.967777777777776,0.9711155232397032
2018-11-01,Hula_Valley_Wetland,26.38,24.27833333333333,2.0755927572907087
2018-12-01,Hula_Valley_Wetland,16.54,18.17833333333333,1.4349349237140054
2019-01-01,Hula_Valley_Wetland,15.73,16.54722222222222,0.8633028611474419
2019-02-01,Hula_Valley_Wetland,19.68,19.50526315789473,2.2993993622032223
2019-03-01,Hula_Valley_Wetland,21.93,24.360526315789475,1.9532209116801316
2019-04-01,Hula_Valley_Wetland,25.6,29.19105263157895,2.626937157681805
2019-05-01,Hula_Valley_Wetland,35.73,34.911578947368426,1.592633260281345
2019-06-01,Hula_Valley_Wetland,36.52,38.107894736842105,1.3974285072047647
2019-07-01,Hula_Valley_Wetland,38.34,39.108421052631584,0.7008032150317454
2019-08-01,Hula_Valley_Wetland,37.57,38.75315789473684,0.5801633163896269
2019-09-01,Hula_Valley_Wetland,36.01,36.38263157894737,0.87533385443792
2019-10-01,Hula_Valley_Wetland,32.33,31.8778947368421,1.0218478846752108
2019-11-01,Hula_Valley_Wetland,26.96,24.388947368421054,2.07393853636784
2019-12-01,Hula_Valley_Wetland,17.45,18.09210526315789,1.4442705923266768
2020-01-01,Hula_Valley_Wetland,13.4,16.504210526315788,0.8596725202687726
2020-02-01,Hula_Valley_Wetland,17.2,19.514,2.238412031117737
2020-03-01,Hula_Valley_Wetland,20.95,24.239,1.977283889315687
2020-04-01,Hula_Valley_Wetland,26.83,29.0115,2.6799966123309304
2020-05-01,Hula_Valley_Wetland,34.99,34.9525,1.5609203594101309
2020-06-01,Hula_Valley_Wetland,36.77,38.0285,1.405737397801932
2020-07-01,Hula_Valley_Wetland,38.64,39.07000000000001,0.7034202158027589
2020-08-01,Hula_Valley_Wetland,38.25,38.694,0.6235923094627229
2020-09-01,Hula_Valley_Wetland,37.65,36.364,0.8560521381071916
2020-10-01,Hula_Valley_Wetland,34.36,31.9005,0.9997182497820906
2020-11-01,Hula_Valley_Wetland,22.42,24.5175,2.098894132381948
2020-12-01,Hula_Valley_Wetland,18.24,18.06,1.4130631155122029
2021-01-01,Hula_Valley_Wetland,19.66,16.348999999999997,1.0871735444672457
2021-02-01,Hula_Valley_Wetland,21.38,19.40380952380952,2.239407234494156
2021-03-01,Hula_Valley_Wetland,23.29,24.08238095238095,2.05652353441896
2021-04-01,Hula_Valley_Wetland,32.03,28.90761904761905,2.655160832721636
2021-05-01,Hula_Valley_Wetland,36.12,34.95428571428572,1.5214189805197365
2021-06-01,Hula_Valley_Wetland,38.06,37.96857142857142,1.3973950254465828
2021-07-01,Hula_Valley_Wetland,39.14,39.04952380952381,0.692000550509002
2021-08-01,Hula_Valley_Wetland,39.62,38.67285714285714,0.6154765865339057
2021-09-01,Hula_Valley_Wetland,36.18,36.42523809523809,0.8803046009627519
2021-10-01,Hula_Valley_Wetland,32.07,32.01761904761905,1.1124383342995
2021-11-01,Hula_Valley_Wetland,25.85,24.41761904761905,2.096327514397273
2021-12-01,Hula_Valley_Wetland,17.35,18.068571428571428,1.3778435532174391
2022-01-01,Hula_Valley_Wetland,15.03,16.506666666666668,1.2825300516297202
2022-02-01,Hula_Valley_Wetland,19.2,19.49363636363636,2.225680303604454
2022-03-01,Hula_Valley_Wetland,18.1,24.04636363636364,2.014059027494916
2022-04-01,Hula_Valley_Wetland,30.28,29.049545454545456,2.6753165852229217
2022-05-01,Hula_Valley_Wetland,33.3,35.00727272727273,1.5054098692578293
2022-06-01,Hula_Valley_Wetland,37.17,37.97272727272727,1.3638572115535017
2022-07-01,Hula_Valley_Wetland,38.44,39.053636363636365,0.6755988204798511
2022-08-01,Hula_Valley_Wetland,37.54,38.71590909090909,0.6336790466783115
2022-09-01,Hula_Valley_Wetland,35.32,36.4140909090909,0.8606789075016195
2022-10-01,Hula_Valley_Wetland,31.43,32.02,1.0856860898594418
2022-11-01,Hula_Valley_Wetland,23.72,24.482727272727274,2.068473515417271
2022-12-01,Hula_Valley_Wetland,19.37,18.03590909090909,1.3533368253212368
2023-01-01,Hula_Valley_Wetland,19.39,16.439545454545453,1.2906088532631457
2023-02-01,Hula_Valley_Wetland,18.63,19.48086956521739,2.175370215186953
2023-03-01,Hula_Valley_Wetland,24.83,23.78782608695652,2.3258135556514787
2023-04-01,Hula_Valley_Wetland,28.5,29.10304347826087,2.626368794262958
2023-05-01,Hula_Valley_Wetland,33.41,34.93304347826087,1.5132668898254191
2023-06-01,Hula_Valley_Wetland,36.4,37.93782608695651,1.3429714561433572
2023-07-01,Hula_Valley_Wetland,39.57,39.02695652173914,0.6723529564326429
2023-08-01,Hula_Valley_Wetland,38.04,38.66478260869565,0.6658956345009557
2023-09-01,Hula_Valley_Wetland,36.45,36.366521739130434,0.8712874940185937
2023-10-01,Hula_Valley_Wetland,31.17,31.99434782608696,1.0678347935167956
2023-11-01,Hula_Valley_Wetland,25.98,24.449565217391307,2.02716433890225
2023-12-01,Hula_Valley_Wetland,18.11,18.093913043478263,1.3511669674444549
2024-01-01,Hula_Valley_Wetland,16.09,16.56782608695652,1.4030128507210964
2024-02-01,Hula_Valley_Wetland,18.5,19.445416666666663,2.134631582440779
2024-03-01,Hula_Valley_Wetland,23.91,23.83125,2.284616441026523
2024-04-01,Hula_Valley_Wetland,29.04,29.077916666666667,2.571587192456402
2024-05-01,Hula_Valley_Wetland,30.6,34.86958333333333,1.5123045448030248
2024-06-01,Hula_Valley_Wetland,38.41,37.87375,1.3504421578650192
2024-07-01,Hula_Valley_Wetland,37.42,39.04958333333334,0.6668516500604958
2024-08-01,Hula_Valley_Wetland,36.49,38.63875,0.6636284482986726
2024-09-01,Hula_Valley_Wetland,33.67,36.37,0.8523063339882682
2024-10-01,Hula_Valley_Wetland,30.23,31.960000000000004,1.0578320734654303
2024-11-01,Hula_Valley_Wetland,21.77,24.51333333333333,2.007067223732108
2024-12-01,Hula_Valley_Wetland,16.77,18.094583333333333,1.3214714432640304
2025-01-01,Hula_Valley_Wetland,15.44,16.54791666666667,1.3756357555268974
2025-02-01,Hula_Valley_Wetland,16.95,19.4076,2.098224010919711
2025-03-01,Hula_Valley_Wetland,23.99,23.8344,2.2365693222731404
2025-04-01,Hula_Valley_Wetland,27.7,29.0764,2.5174538724671804
2025-05-01,Hula_Valley_Wetland,33.96,34.6988,1.7090770413686251
2025-06-01,Hula_Valley_Wetland,36.48,37.8952,1.326351888954561
2025-07-01,Hula_Valley_Wetland,36.79,38.9844,0.7296464897469185
2025-08-01,Hula_Valley_Wetland,35.73,38.5528,0.7789336728288654
2025-09-01,Hula_Valley_Wetland,33.93,36.26199999999999,0.993860318824196
2025-10-01,Hula_Valley_Wetland,28.53,31.8908,1.0918330153156808
2025-11-01,Hula_Valley_Wetland,23.92,24.4036,2.039977287455263
2025-12-01,Hula_Valley_Wetland,13.55,18.0416,1.3204944780901842
2026-01-01,Hula_Valley_Wetland,11.3,16.503600000000002,1.3647798357244292
2026-02-01,Hula_Valley_Wetland,16.05,19.31307692307692,2.111573383485915
2026-03-01,Hula_Valley_Wetland,16.07,23.84038461538461,2.191593905392568
2026-04-01,Hula_Valley_Wetland,23.67,29.02346153846154,2.481317299029195
2026-05-01,Hula_Valley_Wetland,26.68,34.67038461538462,1.6808033335741115
2000-02-01,Jezreel_Valley_Agri,24.66,,
2000-03-01,Jezreel_Valley_Agri,22.93,,
2000-04-01,Jezreel_Valley_Agri,28.17,,
2000-05-01,Jezreel_Valley_Agri,36.21,,
2000-06-01,Jezreel_Valley_Agri,40.2,,
2000-07-01,Jezreel_Valley_Agri,41.63,,
2000-08-01,Jezreel_Valley_Agri,42.33,,
2000-09-01,Jezreel_Valley_Agri,39.84,,
2000-10-01,Jezreel_Valley_Agri,34.93,,
2000-11-01,Jezreel_Valley_Agri,29.89,,
2000-12-01,Jezreel_Valley_Agri,19.53,,
2001-01-01,Jezreel_Valley_Agri,18.32,,
2001-02-01,Jezreel_Valley_Agri,20.46,,
2001-03-01,Jezreel_Valley_Agri,28.68,,
2001-04-01,Jezreel_Valley_Agri,32.97,,
2001-05-01,Jezreel_Valley_Agri,39.79,,
2001-06-01,Jezreel_Valley_Agri,43.79,,
2001-07-01,Jezreel_Valley_Agri,42.3,,
2001-08-01,Jezreel_Valley_Agri,41.54,,
2001-09-01,Jezreel_Valley_Agri,39.87,,
2001-10-01,Jezreel_Valley_Agri,37.05,,
2001-11-01,Jezreel_Valley_Agri,26.1,,
2001-12-01,Jezreel_Valley_Agri,18.71,,
2002-01-01,Jezreel_Valley_Agri,16.34,,
2002-02-01,Jezreel_Valley_Agri,20.59,,
2002-03-01,Jezreel_Valley_Agri,25.17,,
2002-04-01,Jezreel_Valley_Agri,26.18,,
2002-05-01,Jezreel_Valley_Agri,36.18,,
2002-06-01,Jezreel_Valley_Agri,40.25,,
2002-07-01,Jezreel_Valley_Agri,40.67,,
2002-08-01,Jezreel_Valley_Agri,41.29,,
2002-09-01,Jezreel_Valley_Agri,39.38,,
2002-10-01,Jezreel_Valley_Agri,36.22,,
2002-11-01,Jezreel_Valley_Agri,29.39,,
2002-12-01,Jezreel_Valley_Agri,21.37,,
2003-01-01,Jezreel_Valley_Agri,17.96,,
2003-02-01,Jezreel_Valley_Agri,16.21,21.903333333333336,2.388228073977302
2003-03-01,Jezreel_Valley_Agri,19.37,25.593333333333334,2.8982810997785102
2003-04-01,Jezreel_Valley_Agri,25.96,29.106666666666666,3.490563469317429
2003-05-01,Jezreel_Valley_Agri,37.16,37.39333333333334,2.075628418897113
2003-06-01,Jezreel_Valley_Agri,38.24,41.41333333333333,2.058405531797203
2003-07-01,Jezreel_Valley_Agri,40.4,41.53333333333334,0.8192883090422626
2003-08-01,Jezreel_Valley_Agri,40.73,41.72,0.5428627819255981
2003-09-01,Jezreel_Valley_Agri,38.77,39.696666666666665,0.2746512940681921
2003-10-01,Jezreel_Valley_Agri,37.03,36.06666666666666,1.0682852303263068
2003-11-01,Jezreel_Valley_Agri,27.84,28.46,2.05905318046912
2003-12-01,Jezreel_Valley_Agri,18.0,19.87,1.362204096308626
2004-01-01,Jezreel_Valley_Agri,16.94,17.54,1.054703749874817
2004-02-01,Jezreel_Valley_Agri,17.05,20.480000000000004,3.4504975486635736
2004-03-01,Jezreel_Valley_Agri,24.17,24.0375,3.909282756039356
2004-04-01,Jezreel_Valley_Agri,32.01,28.32,3.255467196373919
2004-05-01,Jezreel_Valley_Agri,34.3,37.335,1.6987544456650188
2004-06-01,Jezreel_Valley_Agri,39.11,40.620000000000005,2.3113199691950905
2004-07-01,Jezreel_Valley_Agri,40.5,41.25,0.8766983517721467
2004-08-01,Jezreel_Valley_Agri,40.54,41.4725,0.6644483927790534
2004-09-01,Jezreel_Valley_Agri,40.05,39.465,0.5147491298357534
2004-10-01,Jezreel_Valley_Agri,36.26,36.3075,0.9964060417319835
2004-11-01,Jezreel_Valley_Agri,28.47,28.305,1.7095515981293647
2004-12-01,Jezreel_Valley_Agri,17.69,19.4025,1.4530284466130274
2005-01-01,Jezreel_Valley_Agri,16.61,17.39,0.91192104921424
2005-02-01,Jezreel_Valley_Agri,17.47,19.794000000000004,3.3589328662538045
2005-03-01,Jezreel_Valley_Agri,23.94,24.064,3.386056703600812
2005-04-01,Jezreel_Valley_Agri,31.21,29.058,3.266767515450096
2005-05-01,Jezreel_Valley_Agri,36.65,36.728,2.001641826101763
2005-06-01,Jezreel_Valley_Agri,39.82,40.318000000000005,2.1125032544353624
2005-07-01,Jezreel_Valley_Agri,41.49,41.1,0.8300301199354149
2005-08-01,Jezreel_Valley_Agri,41.33,41.286,0.7106546277904621
2005-09-01,Jezreel_Valley_Agri,40.82,39.58200000000001,0.5168849001470229
2005-10-01,Jezreel_Valley_Agri,36.1,36.298,0.8631743740403787
2005-11-01,Jezreel_Valley_Agri,26.07,28.338,1.4823528594771218
2005-12-01,Jezreel_Valley_Agri,24.62,19.06,1.4730919862656238
2006-01-01,Jezreel_Valley_Agri,16.8,17.234,0.8633539251083536
2006-02-01,Jezreel_Valley_Agri,19.81,19.40666666666667,3.1505724347595416
2006-03-01,Jezreel_Valley_Agri,23.88,24.043333333333337,3.0290042368188703
2006-04-01,Jezreel_Valley_Agri,28.95,29.416666666666668,3.0511090879656635
2006-05-01,Jezreel_Valley_Agri,37.63,36.715,1.790606042657067
2006-06-01,Jezreel_Valley_Agri,39.96,40.23500000000001,1.9003868027325377
2006-07-01,Jezreel_Valley_Agri,40.2,41.165,0.7592825561014815
2006-08-01,Jezreel_Valley_Agri,41.46,41.29333333333333,0.6358825887431319
2006-09-01,Jezreel_Valley_Agri,40.91,39.78833333333333,0.6849647192860847
2006-10-01,Jezreel_Valley_Agri,34.05,36.26499999999999,0.7762667067445309
2006-11-01,Jezreel_Valley_Agri,25.13,27.96,1.6171580009386837
2006-12-01,Jezreel_Valley_Agri,20.61,19.986666666666668,2.6245507552087206
2007-01-01,Jezreel_Valley_Agri,17.65,17.161666666666665,0.7922731010621697
2007-02-01,Jezreel_Valley_Agri,18.57,19.464285714285715,2.8801033380931385
2007-03-01,Jezreel_Valley_Agri,22.66,24.020000000000003,2.7657789740565555
2007-04-01,Jezreel_Valley_Agri,27.38,29.35,2.790848138708613
2007-05-01,Jezreel_Valley_Agri,36.35,36.84571428571429,1.6707768367125633
2007-06-01,Jezreel_Valley_Agri,40.47,40.19571428571429,1.7379188429733716
2007-07-01,Jezreel_Valley_Agri,40.16,41.027142857142856,0.7832350495586505
2007-08-01,Jezreel_Valley_Agri,41.6,41.317142857142855,0.5838868122537191
2007-09-01,Jezreel_Valley_Agri,39.38,39.94857142857143,0.7554563426924701
2007-10-01,Jezreel_Valley_Agri,35.63,35.94857142857143,1.0968352743450678
2007-11-01,Jezreel_Valley_Agri,26.57,27.555714285714284,1.8230364518467272
2007-12-01,Jezreel_Valley_Agri,18.46,20.075714285714287,2.407431945336892
2008-01-01,Jezreel_Valley_Agri,14.16,17.231428571428573,0.7464232171145396
2008-02-01,Jezreel_Valley_Agri,17.77,19.3525,2.6851376660637505
2008-03-01,Jezreel_Valley_Agri,25.71,23.85,2.6053680847709133
2008-04-01,Jezreel_Valley_Agri,34.23,29.10375,2.676052196266518
2008-05-01,Jezreel_Valley_Agri,38.05,36.78375,1.5567359396231228
2008-06-01,Jezreel_Valley_Agri,41.67,40.23,1.611919884574203
2008-07-01,Jezreel_Valley_Agri,42.71,40.91875,0.7872817157790469
2008-08-01,Jezreel_Valley_Agri,42.08,41.3525,0.5497466949163305
2008-09-01,Jezreel_Valley_Agri,40.12,39.8775,0.7277313083431647
2008-10-01,Jezreel_Valley_Agri,36.21,35.90875,1.0216993896724924
2008-11-01,Jezreel_Valley_Agri,27.51,27.4325,1.7234081682195064
2008-12-01,Jezreel_Valley_Agri,22.33,19.87375,2.30088763927564
2009-01-01,Jezreel_Valley_Agri,17.65,16.8475,1.2871535594925283
2009-02-01,Jezreel_Valley_Agri,19.14,19.176666666666662,2.566510276620766
2009-03-01,Jezreel_Valley_Agri,21.33,24.05666666666667,2.514726625301446
2009-04-01,Jezreel_Valley_Agri,28.12,29.67333333333333,3.030829094488832
2009-05-01,Jezreel_Valley_Agri,37.34,36.92444444444445,1.5161308577354984
2009-06-01,Jezreel_Valley_Agri,41.76,40.39000000000001,1.5823716377640238
2009-07-01,Jezreel_Valley_Agri,42.33,41.117777777777775,0.9480740711803296
2009-08-01,Jezreel_Valley_Agri,42.56,41.43333333333333,0.5685507892879933
2009-09-01,Jezreel_Valley_Agri,39.4,39.90444444444445,0.685512784547287
2009-10-01,Jezreel_Valley_Agri,36.26,35.94222222222222,0.96097317571535
2009-11-01,Jezreel_Valley_Agri,23.46,27.441111111111116,1.6123076974049064
2009-12-01,Jezreel_Valley_Agri,19.13,20.146666666666665,2.302753786230738
2010-01-01,Jezreel_Valley_Agri,17.39,16.936666666666667,1.2333795036403028
2010-02-01,Jezreel_Valley_Agri,20.42,19.173,2.419756874839564
2010-03-01,Jezreel_Valley_Agri,24.65,23.784,2.522829980619208
2010-04-01,Jezreel_Valley_Agri,32.06,29.518,2.8994053030080336
2010-05-01,Jezreel_Valley_Agri,35.63,36.966,1.435449600493015
2010-06-01,Jezreel_Valley_Agri,39.51,40.527,1.553505355281689
2010-07-01,Jezreel_Valley_Agri,40.47,41.239,0.9725847578032008
2010-08-01,Jezreel_Valley_Agri,42.0,41.546,0.643638960218469
2010-09-01,Jezreel_Valley_Agri,41.26,39.854,0.6657026363174461
2010-10-01,Jezreel_Valley_Agri,37.87,35.974,0.9115700741029186
2010-11-01,Jezreel_Valley_Agri,33.08,27.043,1.973733349095904
2010-12-01,Jezreel_Valley_Agri,23.07,20.045,2.1947323299208947
2011-01-01,Jezreel_Valley_Agri,17.73,16.982,1.1716446180950566
2011-02-01,Jezreel_Valley_Agri,19.17,19.28636363636364,2.3261696959906977
2011-03-01,Jezreel_Valley_Agri,22.57,23.862727272727277,2.407567614456927
2011-04-01,Jezreel_Valley_Agri,26.5,29.74909090909091,2.85540349003588
2011-05-01,Jezreel_Valley_Agri,33.39,36.844545454545454,1.420115232200286
2011-06-01,Jezreel_Valley_Agri,38.81,40.43454545454546,1.505346230183366
2011-07-01,Jezreel_Valley_Agri,40.71,41.16909090909091,0.9513617035119138
2011-08-01,Jezreel_Valley_Agri,40.36,41.587272727272726,0.6257649863821234
2011-09-01,Jezreel_Valley_Agri,39.35,39.98181818181818,0.7606289263736695
2011-10-01,Jezreel_Valley_Agri,35.76,36.14636363636363,1.0366607229684428
2011-11-01,Jezreel_Valley_Agri,23.15,27.59181818181818,2.611374420422388
2011-12-01,Jezreel_Valley_Agri,20.15,20.32,2.273112403731941
2012-01-01,Jezreel_Valley_Agri,16.3,17.049999999999997,1.1341692995315995
2012-02-01,Jezreel_Valley_Agri,16.02,19.27666666666667,2.2181701440328667
2012-03-01,Jezreel_Valley_Agri,20.53,23.755,2.325661196305257
2012-04-01,Jezreel_Valley_Agri,32.28,29.47833333333333,2.879554363670415
2012-05-01,Jezreel_Valley_Agri,38.76,36.556666666666665,1.6816298010795323
2012-06-01,Jezreel_Valley_Agri,40.39,40.29916666666667,1.5099636258914153
2012-07-01,Jezreel_Valley_Agri,41.61,41.130833333333335,0.9167180426374129
2012-08-01,Jezreel_Valley_Agri,42.09,41.485,0.6939020103732232
2012-09-01,Jezreel_Valley_Agri,40.88,39.92916666666667,0.7478144924722393
2012-10-01,Jezreel_Valley_Agri,35.86,36.11416666666666,0.9946900689829636
2012-11-01,Jezreel_Valley_Agri,26.34,27.221666666666664,2.8006227662410867
2012-12-01,Jezreel_Valley_Agri,18.47,20.30583333333333,2.1678831666495366
2013-01-01,Jezreel_Valley_Agri,16.63,16.9875,1.1028485843487308
2013-02-01,Jezreel_Valley_Agri,18.78,19.02615384615385,2.307832816235246
2013-03-01,Jezreel_Valley_Agri,24.34,23.50692307692308,2.399588105680447
2013-04-01,Jezreel_Valley_Agri,30.98,29.693846153846152,2.8643746800466423
2013-05-01,Jezreel_Valley_Agri,37.79,36.72615384615384,1.722108874130487
2013-06-01,Jezreel_Valley_Agri,39.43,40.30615384615385,1.4458995957623195
2013-07-01,Jezreel_Valley_Agri,40.26,41.16769230769231,0.8876950850954195
2013-08-01,Jezreel_Valley_Agri,41.04,41.53153846153846,0.6852231528712163
2013-09-01,Jezreel_Valley_Agri,40.36,40.00230769230769,0.7630001512249057
2013-10-01,Jezreel_Valley_Agri,36.03,36.09461538461538,0.954948649445049
2013-11-01,Jezreel_Valley_Agri,29.57,27.15384615384615,2.692519075950804
2013-12-01,Jezreel_Valley_Agri,16.98,20.164615384615384,2.1371305348707463
2014-01-01,Jezreel_Valley_Agri,19.17,16.96,1.0605423141016108
2014-02-01,Jezreel_Valley_Agri,22.38,19.008571428571432,2.2182697940333767
2014-03-01,Jezreel_Valley_Agri,26.14,23.56642857142857,2.316175917136019
2014-04-01,Jezreel_Valley_Agri,34.08,29.785714285714285,2.773386472793239
2014-05-01,Jezreel_Valley_Agri,37.96,36.80214285714285,1.6788007559034446
2014-06-01,Jezreel_Valley_Agri,40.71,40.24357142857143,1.408772554350101
2014-07-01,Jezreel_Valley_Agri,41.31,41.10285714285714,0.8867002665147692
2014-08-01,Jezreel_Valley_Agri,42.38,41.49642857142857,0.671320250790098
2014-09-01,Jezreel_Valley_Agri,39.2,40.02785714285714,0.7392738492438525
2014-10-01,Jezreel_Valley_Agri,35.28,36.09,0.9176474939087028
2014-11-01,Jezreel_Valley_Agri,23.91,27.32642857142857,2.666266785494012
2014-12-01,Jezreel_Valley_Agri,20.08,19.937142857142856,2.222702542718344
2015-01-01,Jezreel_Valley_Agri,16.67,17.11785714285714,1.1777499967926366
2015-02-01,Jezreel_Valley_Agri,17.31,19.233333333333334,2.308031525739959
