date,year,month,lst,ndvi,site,land_cover
2000-02-01,2000,2,14.53,0.5187,Carmel_Forest,Forest
2000-03-01,2000,3,17.91,0.5401,Carmel_Forest,Forest
2000-04-01,2000,4,23.51,0.5481,Carmel_Forest,Forest
2000-05-01,2000,5,28.66,0.45215,Carmel_Forest,Forest
2000-06-01,2000,6,32.52,0.4128,Carmel_Forest,Forest
2000-07-01,2000,7,33.63,0.3815,Carmel_Forest,Forest
2000-08-01,2000,8,32.82,0.3639,Carmel_Forest,Forest
2000-09-01,2000,9,31.42,0.38415,Carmel_Forest,Forest
2000-10-01,2000,10,27.72,0.4005,Carmel_Forest,Forest
2000-11-01,2000,11,22.67,0.4941,Carmel_Forest,Forest
2000-12-01,2000,12,14.57,0.55675,Carmel_Forest,Forest
2001-01-01,2001,1,14.61,0.6855,Carmel_Forest,Forest
2001-02-01,2001,2,15.36,0.6488499999999999,Carmel_Forest,Forest
2001-03-01,2001,3,21.78,0.69575,Carmel_Forest,Forest
2001-04-01,2001,4,24.21,0.5733,Carmel_Forest,Forest
2001-05-01,2001,5,30.09,0.41845,Carmel_Forest,Forest
2001-06-01,2001,6,33.48,0.40659999999999996,Carmel_Forest,Forest
2001-07-01,2001,7,33.23,0.39725,Carmel_Forest,Forest
2001-08-01,2001,8,31.87,0.3745,Carmel_Forest,Forest
2001-09-01,2001,9,30.22,0.3474,Carmel_Forest,Forest
2001-10-01,2001,10,27.79,0.3857,Carmel_Forest,Forest
2001-11-01,2001,11,20.11,0.41364999999999996,Carmel_Forest,Forest
2001-12-01,2001,12,15.44,0.5085999999999999,Carmel_Forest,Forest
2002-01-01,2002,1,12.32,0.5385500000000001,Carmel_Forest,Forest
2002-02-01,2002,2,16.94,0.65925,Carmel_Forest,Forest
2002-03-01,2002,3,21.62,0.6058,Carmel_Forest,Forest
2002-04-01,2002,4,21.5,0.59865,Carmel_Forest,Forest
2002-05-01,2002,5,27.69,0.5262,Carmel_Forest,Forest
2002-06-01,2002,6,31.24,0.45404999999999995,Carmel_Forest,Forest
2002-07-01,2002,7,32.39,0.41615,Carmel_Forest,Forest
2002-08-01,2002,8,31.41,0.40415,Carmel_Forest,Forest
2002-09-01,2002,9,31.42,0.4042,Carmel_Forest,Forest
2002-10-01,2002,10,28.58,0.3748,Carmel_Forest,Forest
2002-11-01,2002,11,22.86,0.3892,Carmel_Forest,Forest
2002-12-01,2002,12,16.37,0.49795,Carmel_Forest,Forest
2003-01-01,2003,1,15.94,0.5536,Carmel_Forest,Forest
2003-02-01,2003,2,12.95,0.6084499999999999,Carmel_Forest,Forest
2003-03-01,2003,3,15.58,0.6799,Carmel_Forest,Forest
2003-04-01,2003,4,21.31,0.58335,Carmel_Forest,Forest
2003-05-01,2003,5,29.86,0.51095,Carmel_Forest,Forest
2003-06-01,2003,6,31.23,0.42215,Carmel_Forest,Forest
2003-07-01,2003,7,31.88,0.4274,Carmel_Forest,Forest
2003-08-01,2003,8,31.82,0.36424999999999996,Carmel_Forest,Forest
2003-09-01,2003,9,29.81,0.4041,Carmel_Forest,Forest
2003-10-01,2003,10,28.02,0.3324,Carmel_Forest,Forest
2003-11-01,2003,11,21.53,0.4225,Carmel_Forest,Forest
2003-12-01,2003,12,15.4,0.5031,Carmel_Forest,Forest
2004-01-01,2004,1,13.05,0.62315,Carmel_Forest,Forest
2004-02-01,2004,2,15.82,0.614,Carmel_Forest,Forest
2004-03-01,2004,3,19.59,0.68075,Carmel_Forest,Forest
2004-04-01,2004,4,24.89,0.5700000000000001,Carmel_Forest,Forest
2004-05-01,2004,5,26.71,0.42205000000000004,Carmel_Forest,Forest
2004-06-01,2004,6,29.98,0.4355,Carmel_Forest,Forest
2004-07-01,2004,7,32.96,0.3715,Carmel_Forest,Forest
2004-08-01,2004,8,31.75,0.39165,Carmel_Forest,Forest
2004-09-01,2004,9,31.11,0.37105,Carmel_Forest,Forest
2004-10-01,2004,10,28.85,0.38465,Carmel_Forest,Forest
2004-11-01,2004,11,23.06,0.4968,Carmel_Forest,Forest
2004-12-01,2004,12,14.47,0.4403,Carmel_Forest,Forest
2005-01-01,2005,1,13.09,0.54665,Carmel_Forest,Forest
2005-02-01,2005,2,14.32,0.6275999999999999,Carmel_Forest,Forest
2005-03-01,2005,3,19.3,0.6745000000000001,Carmel_Forest,Forest
2005-04-01,2005,4,24.43,0.5488,Carmel_Forest,Forest
2005-05-01,2005,5,29.15,0.4204,Carmel_Forest,Forest
2005-06-01,2005,6,31.06,0.37355,Carmel_Forest,Forest
2005-07-01,2005,7,32.48,0.36745,Carmel_Forest,Forest
2005-08-01,2005,8,31.82,0.35085,Carmel_Forest,Forest
2005-09-01,2005,9,31.2,0.40785,Carmel_Forest,Forest
2005-10-01,2005,10,27.9,0.3578,Carmel_Forest,Forest
2005-11-01,2005,11,20.37,0.40175,Carmel_Forest,Forest
2005-12-01,2005,12,18.03,0.5166,Carmel_Forest,Forest
2006-01-01,2006,1,13.33,0.6307499999999999,Carmel_Forest,Forest
2006-02-01,2006,2,17.05,0.6261000000000001,Carmel_Forest,Forest
2006-03-01,2006,3,19.44,0.65445,Carmel_Forest,Forest
2006-04-01,2006,4,23.86,0.59355,Carmel_Forest,Forest
2006-05-01,2006,5,27.37,0.4556,Carmel_Forest,Forest
2006-06-01,2006,6,30.72,0.3953,Carmel_Forest,Forest
2006-07-01,2006,7,30.69,0.3702,Carmel_Forest,Forest
2006-08-01,2006,8,32.04,0.3855,Carmel_Forest,Forest
2006-09-01,2006,9,31.65,0.40985000000000005,Carmel_Forest,Forest
2006-10-01,2006,10,27.06,0.4758,Carmel_Forest,Forest
2006-11-01,2006,11,18.74,0.5305,Carmel_Forest,Forest
2006-12-01,2006,12,15.31,0.5799000000000001,Carmel_Forest,Forest
2007-01-01,2007,1,13.63,0.62185,Carmel_Forest,Forest
2007-02-01,2007,2,16.7,0.6498999999999999,Carmel_Forest,Forest
2007-03-01,2007,3,18.27,0.6651499999999999,Carmel_Forest,Forest
2007-04-01,2007,4,20.99,0.6374,Carmel_Forest,Forest
2007-05-01,2007,5,28.39,0.50205,Carmel_Forest,Forest
2007-06-01,2007,6,31.78,0.43115000000000003,Carmel_Forest,Forest
2007-07-01,2007,7,32.24,0.40900000000000003,Carmel_Forest,Forest
2007-08-01,2007,8,31.34,0.3712,Carmel_Forest,Forest
2007-09-01,2007,9,29.38,0.36405,Carmel_Forest,Forest
2007-10-01,2007,10,28.09,0.3844,Carmel_Forest,Forest
2007-11-01,2007,11,21.25,0.3882,Carmel_Forest,Forest
2007-12-01,2007,12,14.39,0.5089,Carmel_Forest,Forest
2008-01-01,2008,1,10.81,0.57725,Carmel_Forest,Forest
2008-02-01,2008,2,13.76,0.6052500000000001,Carmel_Forest,Forest
2008-03-01,2008,3,22.42,0.61375,Carmel_Forest,Forest
2008-04-01,2008,4,26.83,0.4873,Carmel_Forest,Forest
2008-05-01,2008,5,28.62,0.40305,Carmel_Forest,Forest
2008-06-01,2008,6,32.23,0.39380000000000004,Carmel_Forest,Forest
2008-07-01,2008,7,33.11,0.37725,Carmel_Forest,Forest
2008-08-01,2008,8,32.43,0.3722,Carmel_Forest,Forest
2008-09-01,2008,9,30.91,0.3067,Carmel_Forest,Forest
2008-10-01,2008,10,27.09,0.37829999999999997,Carmel_Forest,Forest
2008-11-01,2008,11,21.27,0.5094,Carmel_Forest,Forest
2008-12-01,2008,12,16.51,0.5982000000000001,Carmel_Forest,Forest
2009-01-01,2009,1,13.75,0.6701,Carmel_Forest,Forest
2009-02-01,2009,2,16.46,0.7294499999999999,Carmel_Forest,Forest
2009-03-01,2009,3,17.86,0.67455,Carmel_Forest,Forest
2009-04-01,2009,4,23.39,0.65325,Carmel_Forest,Forest
2009-05-01,2009,5,29.6,0.45775,Carmel_Forest,Forest
2009-06-01,2009,6,32.32,0.39590000000000003,Carmel_Forest,Forest
2009-07-01,2009,7,33.02,0.4182,Carmel_Forest,Forest
2009-08-01,2009,8,33.06,0.3819,Carmel_Forest,Forest
2009-09-01,2009,9,29.0,0.384,Carmel_Forest,Forest
2009-10-01,2009,10,29.95,0.358,Carmel_Forest,Forest
2009-11-01,2009,11,20.34,0.50905,Carmel_Forest,Forest
2009-12-01,2009,12,16.79,0.61565,Carmel_Forest,Forest
2010-01-01,2010,1,15.82,0.7006,Carmel_Forest,Forest
2010-02-01,2010,2,16.09,0.6874,Carmel_Forest,Forest
2010-03-01,2010,3,19.61,0.6808,Carmel_Forest,Forest
2010-04-01,2010,4,25.2,0.59205,Carmel_Forest,Forest
2010-05-01,2010,5,28.51,0.43320000000000003,Carmel_Forest,Forest
2010-06-01,2010,6,31.38,0.3847,Carmel_Forest,Forest
2010-07-01,2010,7,31.68,0.366,Carmel_Forest,Forest
2010-08-01,2010,8,32.52,0.40759999999999996,Carmel_Forest,Forest
2010-09-01,2010,9,31.08,0.37525,Carmel_Forest,Forest
2010-10-01,2010,10,29.74,0.3788,Carmel_Forest,Forest
2010-11-01,2010,11,26.79,0.3881,Carmel_Forest,Forest
2010-12-01,2010,12,20.89,0.31320000000000003,Carmel_Forest,Forest
2011-01-01,2011,1,14.69,0.46815,Carmel_Forest,Forest
2011-02-01,2011,2,16.43,0.5923499999999999,Carmel_Forest,Forest
2011-03-01,2011,3,21.15,0.6965,Carmel_Forest,Forest
2011-04-01,2011,4,25.65,0.6406000000000001,Carmel_Forest,Forest
2011-05-01,2011,5,31.89,0.57125,Carmel_Forest,Forest
2011-06-01,2011,6,33.87,0.4268,Carmel_Forest,Forest
2011-07-01,2011,7,35.82,0.38439999999999996,Carmel_Forest,Forest
2011-08-01,2011,8,34.67,0.37105,Carmel_Forest,Forest
2011-09-01,2011,9,33.85,0.35505,Carmel_Forest,Forest
2011-10-01,2011,10,30.15,0.3413,Carmel_Forest,Forest
2011-11-01,2011,11,19.84,0.41715,Carmel_Forest,Forest
2011-12-01,2011,12,17.19,0.507,Carmel_Forest,Forest
2012-01-01,2012,1,12.58,0.60705,Carmel_Forest,Forest
2012-02-01,2012,2,14.34,0.65195,Carmel_Forest,Forest
2012-03-01,2012,3,18.31,0.6609499999999999,Carmel_Forest,Forest
2012-04-01,2012,4,26.75,0.5885,Carmel_Forest,Forest
2012-05-01,2012,5,32.05,0.42355,Carmel_Forest,Forest
2012-06-01,2012,6,34.38,0.36215,Carmel_Forest,Forest
2012-07-01,2012,7,35.28,0.36145000000000005,Carmel_Forest,Forest
2012-08-01,2012,8,35.08,0.36075,Carmel_Forest,Forest
2012-09-01,2012,9,34.22,0.3734,Carmel_Forest,Forest
2012-10-01,2012,10,29.9,0.39035,Carmel_Forest,Forest
2012-11-01,2012,11,21.94,0.6541,Carmel_Forest,Forest
2012-12-01,2012,12,15.77,0.6815,Carmel_Forest,Forest
2013-01-01,2013,1,15.47,0.67065,Carmel_Forest,Forest
2013-02-01,2013,2,17.87,0.72045,Carmel_Forest,Forest
2013-03-01,2013,3,21.81,0.6381,Carmel_Forest,Forest
2013-04-01,2013,4,28.32,0.54425,Carmel_Forest,Forest
2013-05-01,2013,5,30.37,0.3975,Carmel_Forest,Forest
2013-06-01,2013,6,33.39,0.3922,Carmel_Forest,Forest
2013-07-01,2013,7,32.92,0.35545000000000004,Carmel_Forest,Forest
2013-08-01,2013,8,34.07,0.35885,Carmel_Forest,Forest
2013-09-01,2013,9,33.16,0.36655000000000004,Carmel_Forest,Forest
2013-10-01,2013,10,29.38,0.3672,Carmel_Forest,Forest
2013-11-01,2013,11,25.16,0.351,Carmel_Forest,Forest
2013-12-01,2013,12,14.8,0.36305,Carmel_Forest,Forest
2014-01-01,2014,1,15.88,0.5146,Carmel_Forest,Forest
2014-02-01,2014,2,17.64,0.6215999999999999,Carmel_Forest,Forest
2014-03-01,2014,3,21.42,0.6636500000000001,Carmel_Forest,Forest
2014-04-01,2014,4,26.97,0.6306499999999999,Carmel_Forest,Forest
2014-05-01,2014,5,31.44,0.3788,Carmel_Forest,Forest
2014-06-01,2014,6,34.49,0.38134999999999997,Carmel_Forest,Forest
2014-07-01,2014,7,33.97,0.35019999999999996,Carmel_Forest,Forest
2014-08-01,2014,8,33.56,0.34645,Carmel_Forest,Forest
2014-09-01,2014,9,31.76,0.3282,Carmel_Forest,Forest
2014-10-01,2014,10,28.93,0.3835,Carmel_Forest,Forest
2014-11-01,2014,11,21.15,0.47555000000000003,Carmel_Forest,Forest
2014-12-01,2014,12,16.66,0.6049,Carmel_Forest,Forest
2015-01-01,2015,1,14.1,0.6185,Carmel_Forest,Forest
2015-02-01,2015,2,17.63,0.631,Carmel_Forest,Forest
2015-03-01,2015,3,19.88,0.64615,Carmel_Forest,Forest
2015-04-01,2015,4,25.53,0.63435,Carmel_Forest,Forest
2015-05-01,2015,5,31.13,0.52545,Carmel_Forest,Forest
2015-06-01,2015,6,30.35,0.42445,Carmel_Forest,Forest
2015-07-01,2015,7,34.09,0.40554999999999997,Carmel_Forest,Forest
2015-08-01,2015,8,34.5,0.38095,Carmel_Forest,Forest
2015-09-01,2015,9,33.39,0.3937,Carmel_Forest,Forest
2015-10-01,2015,10,28.75,0.3677,Carmel_Forest,Forest
2015-11-01,2015,11,21.98,0.50555,Carmel_Forest,Forest
2015-12-01,2015,12,16.75,0.5274,Carmel_Forest,Forest
2016-01-01,2016,1,14.61,0.6362,Carmel_Forest,Forest
2016-02-01,2016,2,18.34,0.62895,Carmel_Forest,Forest
2016-03-01,2016,3,20.0,0.6698999999999999,Carmel_Forest,Forest
2016-04-01,2016,4,28.27,0.58325,Carmel_Forest,Forest
2016-05-01,2016,5,32.07,0.4293,Carmel_Forest,Forest
2016-06-01,2016,6,35.43,0.42175,Carmel_Forest,Forest
2016-07-01,2016,7,34.77,0.3308,Carmel_Forest,Forest
2016-08-01,2016,8,33.62,0.35955000000000004,Carmel_Forest,Forest
2016-09-01,2016,9,33.26,0.37255,Carmel_Forest,Forest
2016-10-01,2016,10,31.49,0.3578,Carmel_Forest,Forest
2016-11-01,2016,11,21.98,0.3665,Carmel_Forest,Forest
2016-12-01,2016,12,14.54,0.4386,Carmel_Forest,Forest
2017-01-01,2017,1,12.31,0.49765,Carmel_Forest,Forest
2017-02-01,2017,2,16.63,0.5782499999999999,Carmel_Forest,Forest
2017-03-01,2017,3,21.69,0.67025,Carmel_Forest,Forest
2017-04-01,2017,4,27.55,0.63165,Carmel_Forest,Forest
2017-05-01,2017,5,32.14,0.50025,Carmel_Forest,Forest
2017-06-01,2017,6,34.24,0.43574999999999997,Carmel_Forest,Forest
2017-07-01,2017,7,35.13,0.3628,Carmel_Forest,Forest
2017-08-01,2017,8,33.22,0.37485,Carmel_Forest,Forest
2017-09-01,2017,9,32.66,0.3468,Carmel_Forest,Forest
2017-10-01,2017,10,29.17,0.3898,Carmel_Forest,Forest
2017-11-01,2017,11,22.24,0.5119,Carmel_Forest,Forest
2017-12-01,2017,12,16.48,0.6374,Carmel_Forest,Forest
2018-01-01,2018,1,14.94,0.6799999999999999,Carmel_Forest,Forest
2018-02-01,2018,2,15.62,0.60835,Carmel_Forest,Forest
2018-03-01,2018,3,22.78,0.68075,Carmel_Forest,Forest
2018-04-01,2018,4,26.73,0.58465,Carmel_Forest,Forest
2018-05-01,2018,5,30.33,0.46165,Carmel_Forest,Forest
2018-06-01,2018,6,33.01,0.4124,Carmel_Forest,Forest
2018-07-01,2018,7,32.39,0.45155,Carmel_Forest,Forest
2018-08-01,2018,8,31.56,0.38835,Carmel_Forest,Forest
2018-09-01,2018,9,33.27,0.37834999999999996,Carmel_Forest,Forest
2018-10-01,2018,10,28.16,0.3753,Carmel_Forest,Forest
2018-11-01,2018,11,23.12,0.41569999999999996,Carmel_Forest,Forest
2018-12-01,2018,12,15.74,0.48045000000000004,Carmel_Forest,Forest
2019-01-01,2019,1,13.32,0.66195,Carmel_Forest,Forest
2019-02-01,2019,2,15.51,0.65655,Carmel_Forest,Forest
2019-03-01,2019,3,20.48,0.65665,Carmel_Forest,Forest
2019-04-01,2019,4,22.06,0.6431,Carmel_Forest,Forest
2019-05-01,2019,5,30.83,0.54095,Carmel_Forest,Forest
2019-06-01,2019,6,31.86,0.45405,Carmel_Forest,Forest
2019-07-01,2019,7,33.8,0.41205,Carmel_Forest,Forest
2019-08-01,2019,8,32.75,0.4017,Carmel_Forest,Forest
2019-09-01,2019,9,32.33,0.42785,Carmel_Forest,Forest
2019-10-01,2019,10,30.17,0.4576,Carmel_Forest,Forest
2019-11-01,2019,11,24.2,0.41795000000000004,Carmel_Forest,Forest
2019-12-01,2019,12,16.67,0.479,Carmel_Forest,Forest
2020-01-01,2020,1,13.98,0.57365,Carmel_Forest,Forest
2020-02-01,2020,2,15.78,0.6513500000000001,Carmel_Forest,Forest
2020-03-01,2020,3,18.66,0.6616,Carmel_Forest,Forest
2020-04-01,2020,4,22.53,0.6919500000000001,Carmel_Forest,Forest
2020-05-01,2020,5,31.25,0.55025,Carmel_Forest,Forest
2020-06-01,2020,6,30.79,0.44615000000000005,Carmel_Forest,Forest
2020-07-01,2020,7,31.91,0.3721,Carmel_Forest,Forest
2020-08-01,2020,8,32.71,0.39475,Carmel_Forest,Forest
2020-09-01,2020,9,33.62,0.3961,Carmel_Forest,Forest
2020-10-01,2020,10,31.0,0.42385,Carmel_Forest,Forest
2020-11-01,2020,11,21.12,0.5006,Carmel_Forest,Forest
2020-12-01,2020,12,16.5,0.6534,Carmel_Forest,Forest
2021-01-01,2021,1,15.87,0.68515,Carmel_Forest,Forest
2021-02-01,2021,2,16.94,0.70415,Carmel_Forest,Forest
2021-03-01,2021,3,19.04,0.66195,Carmel_Forest,Forest
2021-04-01,2021,4,26.11,0.60335,Carmel_Forest,Forest
2021-05-01,2021,5,30.42,0.5016,Carmel_Forest,Forest
2021-06-01,2021,6,32.32,0.43674999999999997,Carmel_Forest,Forest
2021-07-01,2021,7,32.44,0.41195,Carmel_Forest,Forest
2021-08-01,2021,8,34.52,0.40385000000000004,Carmel_Forest,Forest
2021-09-01,2021,9,32.24,0.3886,Carmel_Forest,Forest
2021-10-01,2021,10,29.68,0.4226,Carmel_Forest,Forest
2021-11-01,2021,11,25.68,0.42374999999999996,Carmel_Forest,Forest
2021-12-01,2021,12,15.22,0.51355,Carmel_Forest,Forest
2022-01-01,2022,1,13.23,0.62405,Carmel_Forest,Forest
2022-02-01,2022,2,16.47,0.64175,Carmel_Forest,Forest
2022-03-01,2022,3,16.56,0.6318,Carmel_Forest,Forest
2022-04-01,2022,4,24.36,0.5889,Carmel_Forest,Forest
2022-05-01,2022,5,29.18,0.4976,Carmel_Forest,Forest
2022-06-01,2022,6,32.37,0.4548,Carmel_Forest,Forest
2022-07-01,2022,7,32.73,0.4203,Carmel_Forest,Forest
2022-08-01,2022,8,32.29,0.43295,Carmel_Forest,Forest
2022-09-01,2022,9,32.18,0.3853,Carmel_Forest,Forest
2022-10-01,2022,10,28.31,0.3882,Carmel_Forest,Forest
2022-11-01,2022,11,22.31,0.45285,Carmel_Forest,Forest
2022-12-01,2022,12,17.62,0.64695,Carmel_Forest,Forest
2023-01-01,2023,1,16.13,0.6794,Carmel_Forest,Forest
2023-02-01,2023,2,14.9,0.6897,Carmel_Forest,Forest
2023-03-01,2023,3,21.57,0.6723,Carmel_Forest,Forest
2023-04-01,2023,4,24.09,0.6295,Carmel_Forest,Forest
2023-05-01,2023,5,30.03,0.5212,Carmel_Forest,Forest
2023-06-01,2023,6,31.81,0.4458,Carmel_Forest,Forest
2023-07-01,2023,7,34.54,0.44820000000000004,Carmel_Forest,Forest
2023-08-01,2023,8,32.21,0.4085,Carmel_Forest,Forest
2023-09-01,2023,9,32.64,0.41964999999999997,Carmel_Forest,Forest
2023-10-01,2023,10,27.95,0.4114,Carmel_Forest,Forest
2023-11-01,2023,11,24.07,0.4719,Carmel_Forest,Forest
2023-12-01,2023,12,17.23,0.5670000000000001,Carmel_Forest,Forest
2024-01-01,2024,1,15.58,0.68625,Carmel_Forest,Forest
2024-02-01,2024,2,15.08,0.6907000000000001,Carmel_Forest,Forest
2024-03-01,2024,3,18.71,0.67735,Carmel_Forest,Forest
2024-04-01,2024,4,24.95,0.5533,Carmel_Forest,Forest
2024-05-01,2024,5,28.38,0.5025999999999999,Carmel_Forest,Forest
2024-06-01,2024,6,32.63,0.45025000000000004,Carmel_Forest,Forest
2024-07-01,2024,7,32.22,0.44220000000000004,Carmel_Forest,Forest
2024-08-01,2024,8,31.72,0.4464,Carmel_Forest,Forest
2024-09-01,2024,9,29.85,0.4672,Carmel_Forest,Forest
2024-10-01,2024,10,26.51,0.45155,Carmel_Forest,Forest
2024-11-01,2024,11,20.23,0.5065,Carmel_Forest,Forest
2024-12-01,2024,12,15.07,0.60825,Carmel_Forest,Forest
2025-01-01,2025,1,14.05,0.65545,Carmel_Forest,Forest
2025-02-01,2025,2,13.22,0.70285,Carmel_Forest,Forest
2025-03-01,2025,3,18.51,0.6876500000000001,Carmel_Forest,Forest
2025-04-01,2025,4,22.98,0.5697,Carmel_Forest,Forest
2025-05-01,2025,5,29.02,0.45699999999999996,Carmel_Forest,Forest
2025-06-01,2025,6,31.3,0.41325,Carmel_Forest,Forest
2025-07-01,2025,7,32.08,0.41795,Carmel_Forest,Forest
2025-08-01,2025,8,30.35,0.42869999999999997,Carmel_Forest,Forest
2025-09-01,2025,9,29.96,0.4172,Carmel_Forest,Forest
2025-10-01,2025,10,25.35,0.4904,Carmel_Forest,Forest
2025-11-01,2025,11,23.82,0.4124,Carmel_Forest,Forest
2025-12-01,2025,12,14.29,0.64965,Carmel_Forest,Forest
2026-01-01,2026,1,12.0,0.7224999999999999,Carmel_Forest,Forest
2026-02-01,2026,2,14.7,0.66035,Carmel_Forest,Forest
2026-03-01,2026,3,14.04,0.70475,Carmel_Forest,Forest
2026-04-01,2026,4,21.55,0.6811499999999999,Carmel_Forest,Forest
2026-05-01,2026,5,23.1,0.6038,Carmel_Forest,Forest
2000-02-01,2000,2,18.73,0.1615,Haifa_Coastal_Urban,Urban
2000-03-01,2000,3,18.13,0.22065,Haifa_Coastal_Urban,Urban
2000-04-01,2000,4,23.1,0.25255,Haifa_Coastal_Urban,Urban
2000-05-01,2000,5,29.31,0.23299999999999998,Haifa_Coastal_Urban,Urban
2000-06-01,2000,6,33.61,0.27945,Haifa_Coastal_Urban,Urban
2000-07-01,2000,7,35.36,0.2351,Haifa_Coastal_Urban,Urban
2000-08-01,2000,8,33.99,0.2152,Haifa_Coastal_Urban,Urban
2000-09-01,2000,9,32.03,0.21105000000000002,Haifa_Coastal_Urban,Urban
2000-10-01,2000,10,28.21,0.18985,Haifa_Coastal_Urban,Urban
2000-11-01,2000,11,22.78,0.209,Haifa_Coastal_Urban,Urban
2000-12-01,2000,12,16.47,0.22144999999999998,Haifa_Coastal_Urban,Urban
2001-01-01,2001,1,14.76,0.2018,Haifa_Coastal_Urban,Urban
2001-02-01,2001,2,16.95,0.22065,Haifa_Coastal_Urban,Urban
2001-03-01,2001,3,22.46,0.2367,Haifa_Coastal_Urban,Urban
2001-04-01,2001,4,26.5,0.23445,Haifa_Coastal_Urban,Urban
2001-05-01,2001,5,30.55,0.22655,Haifa_Coastal_Urban,Urban
2001-06-01,2001,6,32.97,0.24434999999999998,Haifa_Coastal_Urban,Urban
2001-07-01,2001,7,34.48,0.2519,Haifa_Coastal_Urban,Urban
2001-08-01,2001,8,34.04,0.20185,Haifa_Coastal_Urban,Urban
2001-09-01,2001,9,31.96,0.21689999999999998,Haifa_Coastal_Urban,Urban
2001-10-01,2001,10,28.21,0.2018,Haifa_Coastal_Urban,Urban
2001-11-01,2001,11,21.17,0.22155,Haifa_Coastal_Urban,Urban
2001-12-01,2001,12,16.09,0.19435000000000002,Haifa_Coastal_Urban,Urban
2002-01-01,2002,1,13.55,0.17930000000000001,Haifa_Coastal_Urban,Urban
2002-02-01,2002,2,17.47,0.22385,Haifa_Coastal_Urban,Urban
2002-03-01,2002,3,20.64,0.21839999999999998,Haifa_Coastal_Urban,Urban
2002-04-01,2002,4,24.17,0.2467,Haifa_Coastal_Urban,Urban
2002-05-01,2002,5,28.78,0.22675,Haifa_Coastal_Urban,Urban
2002-06-01,2002,6,33.33,0.2538,Haifa_Coastal_Urban,Urban
2002-07-01,2002,7,34.77,0.241,Haifa_Coastal_Urban,Urban
2002-08-01,2002,8,34.53,0.26935,Haifa_Coastal_Urban,Urban
2002-09-01,2002,9,32.03,0.187,Haifa_Coastal_Urban,Urban
2002-10-01,2002,10,27.32,0.2007,Haifa_Coastal_Urban,Urban
2002-11-01,2002,11,22.92,0.23945,Haifa_Coastal_Urban,Urban
2002-12-01,2002,12,16.13,0.23615000000000003,Haifa_Coastal_Urban,Urban
2003-01-01,2003,1,16.25,0.2091,Haifa_Coastal_Urban,Urban
2003-02-01,2003,2,15.14,0.224,Haifa_Coastal_Urban,Urban
2003-03-01,2003,3,17.14,0.18714999999999998,Haifa_Coastal_Urban,Urban
2003-04-01,2003,4,23.52,0.22495,Haifa_Coastal_Urban,Urban
2003-05-01,2003,5,29.56,0.2222,Haifa_Coastal_Urban,Urban
2003-06-01,2003,6,32.54,0.2904,Haifa_Coastal_Urban,Urban
2003-07-01,2003,7,34.23,0.24695,Haifa_Coastal_Urban,Urban
2003-08-01,2003,8,34.07,0.24275000000000002,Haifa_Coastal_Urban,Urban
2003-09-01,2003,9,31.46,0.22920000000000001,Haifa_Coastal_Urban,Urban
2003-10-01,2003,10,27.33,0.2539,Haifa_Coastal_Urban,Urban
2003-11-01,2003,11,21.78,0.24365,Haifa_Coastal_Urban,Urban
2003-12-01,2003,12,15.98,0.2178,Haifa_Coastal_Urban,Urban
2004-01-01,2004,1,13.97,0.218,Haifa_Coastal_Urban,Urban
2004-02-01,2004,2,14.65,0.1837,Haifa_Coastal_Urban,Urban
2004-03-01,2004,3,20.18,0.22995,Haifa_Coastal_Urban,Urban
2004-04-01,2004,4,24.86,0.2131,Haifa_Coastal_Urban,Urban
2004-05-01,2004,5,28.32,0.2365,Haifa_Coastal_Urban,Urban
2004-06-01,2004,6,32.0,0.26815,Haifa_Coastal_Urban,Urban
2004-07-01,2004,7,34.66,0.23399999999999999,Haifa_Coastal_Urban,Urban
2004-08-01,2004,8,34.26,0.218,Haifa_Coastal_Urban,Urban
2004-09-01,2004,9,31.86,0.21405000000000002,Haifa_Coastal_Urban,Urban
2004-10-01,2004,10,28.18,0.18869999999999998,Haifa_Coastal_Urban,Urban
2004-11-01,2004,11,21.51,0.1622,Haifa_Coastal_Urban,Urban
2004-12-01,2004,12,15.42,0.2308,Haifa_Coastal_Urban,Urban
2005-01-01,2005,1,14.25,0.23145,Haifa_Coastal_Urban,Urban
2005-02-01,2005,2,15.42,0.20825,Haifa_Coastal_Urban,Urban
2005-03-01,2005,3,20.7,0.2613,Haifa_Coastal_Urban,Urban
2005-04-01,2005,4,24.61,0.20345000000000002,Haifa_Coastal_Urban,Urban
2005-05-01,2005,5,28.17,0.25365000000000004,Haifa_Coastal_Urban,Urban
2005-06-01,2005,6,32.27,0.2301,Haifa_Coastal_Urban,Urban
2005-07-01,2005,7,34.04,0.2116,Haifa_Coastal_Urban,Urban
2005-08-01,2005,8,33.39,0.2278,Haifa_Coastal_Urban,Urban
2005-09-01,2005,9,31.98,0.2486,Haifa_Coastal_Urban,Urban
2005-10-01,2005,10,27.75,0.2904,Haifa_Coastal_Urban,Urban
2005-11-01,2005,11,20.09,0.23725000000000002,Haifa_Coastal_Urban,Urban
2005-12-01,2005,12,18.17,0.21005000000000001,Haifa_Coastal_Urban,Urban
2006-01-01,2006,1,14.04,0.1582,Haifa_Coastal_Urban,Urban
2006-02-01,2006,2,16.38,0.2558,Haifa_Coastal_Urban,Urban
2006-03-01,2006,3,19.96,0.23825000000000002,Haifa_Coastal_Urban,Urban
